Date,Adj Close,Close,High,Low,Open,Volume
9/5/2018,131.4877625,141.2382507,143.0706787,134.3783722,140.0166321,3106
9/6/2018,128.7757874,138.3251495,140.7684021,137.8553009,139.0769196,683
9/7/2018,128.3821106,137.9022827,141.7081146,134.8952179,134.8952179,2238
9/10/2018,131.1815796,140.9093475,142.4598694,135.4120636,136.2577972,1510
9/11/2018,127.157341,136.5867004,141.8020782,134.7542572,136.7276459,1032
9/12/2018,129.7818451,139.4058228,140.7684021,133.4856567,136.1638184,1183
9/14/2018,131.2690887,141.0033264,142.318924,137.1975098,142.318924,780
9/17/2018,131.2253265,140.9563446,142.8357544,136.3987579,141.0033264,1276
9/18/2018,125.6263885,134.9421997,140.9563446,134.5193329,139.0769196,636
9/19/2018,127.8572006,137.3384552,140.3925171,134.7542572,140.0166321,966
9/21/2018,126.5886993,135.9758759,145.5609131,129.6798401,134.5193329,1602
9/24/2018,117.2717133,125.9679794,133.4386749,119.296051,133.4386749,7089
9/25/2018,117.9278336,126.6727676,129.5858612,122.1621628,122.5380478,4829
9/26/2018,118.277771,127.048645,133.344696,125.9209976,131.5592499,661
9/27/2018,118.9338913,127.7534332,132.8748474,122.7259903,131.5592499,6285
9/28/2018,111.0166321,119.2490616,130.4315948,118.8731766,127.800415,2128
10/1/2018,106.2925262,114.1746368,119.3430328,112.8120575,119.3430328,8351
10/3/2018,105.68013,113.5168381,117.4636154,110.9326401,117.4636154,2766
10/4/2018,103.5367889,111.2145538,116.3829498,109.1941757,116.3829498,3513
10/5/2018,101.5684128,109.1002045,118.8731766,108.1604996,113.0939713,4018
10/8/2018,95.40081787,102.4752579,116.5239105,98.66944122,116.5239105,6711
10/9/2018,99.68751526,107.079834,107.1268158,102.4282761,103.367981,2020
10/10/2018,100.2561569,107.6906433,112.2952194,101.9584198,101.9584198,1747
10/11/2018,98.33151245,105.6232834,109.4760895,100.1259842,103.367981,2623
10/12/2018,99.77498627,107.1738052,108.7243271,105.9051971,108.7243271,836
10/15/2018,100.5186081,107.9725571,109.0062332,100.7368011,107.8785858,6469
10/16/2018,106.3362579,114.2216187,123.8536377,108.0665283,108.0665283,10275
10/17/2018,106.0300674,113.8927231,121.5983353,113.7047806,115.0673599,1582
10/19/2018,102.399498,109.9929276,116.335968,108.0665283,113.7047806,137
10/22/2018,103.361824,111.0266113,115.0203705,108.5363846,108.5833664,470
10/23/2018,100.6060867,108.0665283,114.3155899,107.5966721,109.0532227,2737
10/24/2018,97.01926422,104.2137222,112.6711044,102.4282761,108.4424133,6643
10/25/2018,97.23796844,104.4486465,110.6037445,102.4752579,107.455719,4207
10/26/2018,100.1686707,107.5966721,109.8519745,105.3413696,107.7846146,504
10/29/2018,103.2743454,110.9326401,114.6444931,104.495636,114.6444931,636
10/30/2018,103.8867264,111.5904388,112.9530106,105.2473984,108.0665283,1307
10/31/2018,102.7931824,110.415802,113.7047806,107.1268158,110.8856506,3155
11/1/2018,105.0677414,112.8590393,113.7047806,107.2677765,112.7650757,709
11/2/2018,111.9352036,120.2357559,130.6195374,111.8253632,114.6444931,6277
11/5/2018,114.3847427,122.8669434,126.8607025,116.8997955,120.1887741,2377
11/6/2018,110.9728928,119.2020798,124.8873215,117.4636154,124.8873215,869
11/7/2018,116.4406128,125.0752563,127.4715195,119.3900223,122.1621628,2213
11/9/2018,113.0724945,121.4573822,124.8873215,120.2827454,123.9476089,2066
11/12/2018,113.3349533,121.739296,125.8270264,120.3767166,123.1018677,1159
11/13/2018,110.4042511,118.5912704,124.6054077,118.544281,121.2694397,1529
11/14/2018,109.0482483,117.1347198,125.3571701,115.208313,125.3571701,1892
11/15/2018,110.7979202,119.0141373,121.1754684,113.75177,115.6781693,3796
11/16/2018,115.3908157,123.9476089,124.9343033,115.6781693,115.6781693,1120
11/19/2018,114.2535324,122.7259903,124.9812851,118.4033279,118.7792053,462
11/20/2018,110.8854141,119.1081085,124.7933502,118.8731766,123.2898102,602
11/21/2018,110.710434,118.920166,123.9006195,118.4033279,118.4033279,2560
11/22/2018,110.3167648,118.4972992,119.3430328,114.0336761,117.1817017,3403
11/26/2018,110.3167648,118.4972992,123.5717239,115.6781693,123.1018677,2243
11/27/2018,108.6108322,116.6648636,128.7401276,115.208313,119.1081085,535
11/28/2018,107.4735489,115.4432449,123.9476089,113.5168381,120.2827454,2772
11/29/2018,107.3860626,115.3492737,117.5575867,115.1143417,116.5239105,402
11/30/2018,109.3544388,117.4636154,120.0948029,115.0203705,115.3492737,1616
12/3/2018,109.7918701,117.9334717,119.7189178,117.5575867,119.7189178,106
12/4/2018,109.7481155,117.8864822,128.7401276,115.584198,117.9334717,5204
12/5/2018,113.247467,121.6453247,123.8536377,116.5239105,117.8864822,4541
12/6/2018,108.5670929,116.6178818,118.5912704,116.5239105,118.5912704,1170
12/7/2018,109.5731583,117.6985474,126.7667313,116.6178818,116.6178818,1233
12/10/2018,111.5415268,119.8128891,121.504364,115.7251587,117.6985474,870
12/11/2018,102.7931824,110.415802,120.1887741,109.8989563,113.9397049,13535
12/12/2018,107.9984512,116.0070648,117.4636154,111.6844101,112.7650757,5171
12/13/2018,107.7797394,115.7721405,120.6586304,113.8457413,120.6586304,1380
12/14/2018,110.5354691,118.7322235,122.6790009,117.9334717,120.2827454,1968
12/17/2018,109.8793488,118.0274429,121.128479,117.4636154,118.8731766,1563
12/18/2018,109.0919876,117.1817017,118.8731766,115.584198,116.5239105,925
12/19/2018,120.9022751,129.8677826,140.3925171,117.5575867,117.5575867,8497
12/20/2018,119.1526031,127.9883575,135.3180847,124.1355515,129.6798401,3577
12/21/2018,118.7589264,127.5654907,130.6195374,122.632019,126.3438644,1669
12/24/2018,117.796608,126.5318069,128.9750519,122.4910583,128.9750519,2107
12/26/2018,112.7225571,121.0814972,126.8607025,120.2357559,126.8607025,1555
12/27/2018,117.8840942,126.6257782,130.1496887,123.6656952,130.1496887,3311
12/28/2018,113.6411362,122.0681915,128.5991669,121.3164215,124.2765045,3850
12/31/2018,118.9338913,127.7534332,128.7401276,121.2224503,123.8536377,1480
1/1/2019,114.4285049,122.9139328,125.8740158,121.2224503,124.9812851,333
1/2/2019,115.7844849,124.3704758,126.2029114,122.6790009,123.9945908,410
1/3/2019,115.5220337,124.088562,128.1293182,122.1621628,123.6656952,998
1/4/2019,113.3349533,121.739296,124.7463608,121.3164215,123.2428284,3595
1/7/2019,110.4479904,118.6382523,123.5717239,118.4033279,121.2224503,2441
1/8/2019,110.9728928,119.2020798,119.3430328,118.3093567,118.3093567,258
1/9/2019,110.3604965,118.544281,125.9209976,118.544281,125.9209976,291
1/10/2019,113.5536499,121.9742203,124.323494,121.5513535,121.5513535,111
1/11/2019,112.6350784,120.9875259,125.3571701,118.544281,125.3101883,679
1/14/2019,113.9473343,122.3970871,125.3571701,118.7792053,119.3430328,1506
1/15/2019,114.6471939,123.1488571,124.0415802,123.0548859,123.0548859,458
1/16/2019,113.9473343,122.3970871,124.9812851,120.7995834,121.5513535,450
1/17/2019,115.4345474,123.9945908,124.8873215,123.8536377,124.8873215,2004
1/18/2019,113.2037125,121.5983353,124.0415802,118.544281,123.7126846,1614
1/21/2019,113.7286224,122.1621628,123.9476089,121.5983353,123.8536377,1200
1/22/2019,110.9291458,119.1550903,123.8066483,117.3696442,122.256134,2196
1/23/2019,105.8551025,113.7047806,124.2765045,112.5771332,119.3430328,4448
1/24/2019,104.1929169,111.9193344,117.2756729,110.8856506,113.0469818,3740
1/25/2019,99.73125458,107.1268158,115.3962555,103.6029129,112.7650757,3618
1/28/2019,97.01926422,104.2137222,108.0665283,102.3812866,106.1871109,2839
1/29/2019,92.47011566,99.32723236,105.2473984,97.7297287,105.2473984,5834
1/30/2019,93.86985779,100.8307724,107.9725571,99.09230804,107.9725571,2240
1/31/2019,96.23191071,103.367981,105.9991684,99.23326111,99.23326111,1109
2/1/2019,94.96340179,102.0054016,107.7846146,97.68274689,106.1871109,4436
2/4/2019,96.23191071,103.367981,104.7775497,100.5488586,102.4282761,2223
2/5/2019,89.53941345,96.17920685,100.5488586,95.00457001,99.60914612,2763
2/6/2019,87.13362122,93.59500885,96.7900238,91.85654449,96.32016754,1614
2/7/2019,91.77025604,98.57546997,99.89105988,94.9575882,94.9575882,2019
2/8/2019,89.32071686,95.94428253,107.5027008,92.09147644,105.4353409,3467
2/11/2019,91.4203186,98.19958496,98.90436554,91.57463837,93.40706635,2483
2/12/2019,92.20766449,99.0453186,99.60914612,94.34677887,96.36714935,2127
2/14/2019,89.45193481,96.0852356,97.96465302,95.38045502,97.96465302,194
2/15/2019,89.62689972,96.2731781,97.7297287,94.06486511,94.20581818,2107
2/18/2019,86.08381653,92.46736145,99.51517487,90.21205902,99.51517487,15887
2/19/2019,84.72782898,91.01081085,93.97089386,90.25904083,91.71559143,7609
2/20/2019,88.1834259,94.72266388,98.57546997,91.15176392,98.19958496,2855
2/21/2019,89.27696991,95.89730072,96.6020813,93.54802704,93.59500885,3316
2/22/2019,92.07644653,98.90436554,100.5488586,95.99126434,98.10561371,737
2/25/2019,90.58922577,97.30686188,100.5488586,95.23950195,100.5488586,1641
2/26/2019,93.91358948,100.8777542,101.4885635,92.74927521,101.300621,2358
2/27/2019,98.28778076,105.5763016,112.4831619,100.5488586,105.1534271,8524
2/28/2019,100.0374527,107.455719,109.8049927,105.5763016,105.5763016,695
3/1/2019,104.8927765,112.6711044,119.0141373,104.4486465,111.2615356,4490
3/5/2019,114.1660385,122.632019,125.5451126,110.039917,117.3696442,17450
3/6/2019,120.1149139,129.0220337,138.0902252,123.1488571,123.1488571,10983
3/7/2019,121.1209793,130.1027069,135.7409515,126.8607025,130.9014587,4140
3/8/2019,118.0590591,126.8137207,131.5592499,124.9812851,129.7738037,2708
3/11/2019,116.8780289,125.5451126,133.9085236,122.1621628,132.8278656,4705
3/12/2019,118.4527359,127.2365875,129.4449005,122.3970871,127.5654907,1919
3/13/2019,114.1660385,122.632019,126.8607025,122.256134,126.8607025,2028
3/14/2019,113.0287476,121.4103928,125.6860733,120.3767166,121.4573822,461
3/15/2019,111.2353516,119.4839935,125.216217,119.3430328,121.2224503,1002
3/18/2019,111.1041183,119.3430328,123.3367996,119.3430328,123.1018677,1540
3/19/2019,110.7979202,119.0141373,121.128479,116.8997955,121.128479,874
3/20/2019,110.7541809,118.9671478,121.1754684,117.5575867,117.6515579,1920
3/22/2019,109.9230881,118.0744247,118.6852417,116.5239105,117.4636154,1868
3/25/2019,104.1054306,111.8253632,118.4033279,111.2145538,118.4033279,2419
3/26/2019,104.9802704,112.7650757,115.9130936,111.9193344,111.9193344,677
3/27/2019,103.4055557,111.0735931,114.6444931,109.0532227,109.8519745,7259
3/28/2019,104.8927765,112.6711044,115.8661118,110.1338882,115.5372162,592
4/1/2019,108.5233459,116.5708923,119.3430328,112.7650757,112.7650757,3675
4/2/2019,113.1599884,121.5513535,122.1621628,113.3288956,118.3093567,7495
4/3/2019,109.2232208,117.3226624,120.6586304,116.9937592,120.2827454,583
4/4/2019,110.4042511,118.5912704,119.7189178,116.5708923,117.0877304,1964
4/5/2019,112.4163742,120.7526016,121.7862778,116.6178818,116.6648636,2804
4/8/2019,114.6471939,123.1488571,124.2295227,117.8864822,117.8864822,4298
4/9/2019,113.8161011,122.256134,124.9812851,116.4769211,121.3164215,7814
4/10/2019,113.7286224,122.1621628,122.1621628,119.9068604,122.0681915,502
4/11/2019,116.3093872,124.9343033,126.8137207,120.7526016,120.8465652,3569
4/12/2019,130.0880737,139.734726,145.279007,122.3501053,122.632019,41677
4/15/2019,131.0066223,140.7214203,144.6681976,138.137207,141.7550964,10118
4/16/2019,124.2266464,133.4386749,140.9563446,131.6062317,139.0769196,7692
4/18/2019,123.264328,132.4049835,135.7409515,131.5592499,135.4120636,2517
4/22/2019,120.2898941,129.2099762,131.9351349,126.8607025,131.8881531,1929
4/23/2019,120.0711746,128.9750519,131.1833649,127.8943863,130.3376312,852
4/24/2019,118.0590591,126.8137207,130.008728,126.2968826,126.8607025,1722
4/25/2019,125.495163,134.8012543,150.3534241,124.6054077,127.3305588,29975
4/26/2019,125.5389175,134.8482361,140.0166321,132.6399231,140.0166321,4385
4/30/2019,124.3141251,133.5326385,138.9829559,124.2295227,130.6195374,10909
5/2/2019,120.6835556,129.632843,134.3783722,127.0956345,133.4386749,2771
5/3/2019,124.839035,134.0964661,136.5867004,129.4918976,130.1496887,1508
5/6/2019,120.5085983,129.4449005,134.0964661,126.907692,134.0964661,2740
5/7/2019,113.0287476,121.4103928,130.6195374,120.2357559,127.42453,3260
5/8/2019,112.3288879,120.6586304,128.4112244,118.8731766,122.8199615,1726
5/9/2019,117.5341568,126.2498932,130.1027069,118.920166,122.0681915,848
5/10/2019,116.5718384,125.216217,126.4378357,123.7126846,123.7126846,498
5/13/2019,108.392128,116.4299393,124.0415802,115.584198,124.0415802,1878
5/14/2019,114.9533844,123.4777527,124.9812851,114.8794174,118.2153854,4409
5/15/2019,125.0577469,134.3313904,137.1035309,119.5779648,121.128479,12583
5/16/2019,130.7879333,140.4864807,143.2116394,133.3916779,133.3916779,21042
5/17/2019,124.5328369,133.7675629,140.4864807,132.4989624,140.4864807,1993
5/20/2019,127.9447021,137.4324341,142.1309814,131.6062317,138.137207,9611
5/21/2019,127.7697372,137.2444916,144.057373,136.2577972,138.2311859,4731
5/22/2019,125.495163,134.8012543,138.513092,134.3783722,134.7542572,1235
5/23/2019,128.9945068,138.5600891,158.575882,135.177124,138.513092,7412
5/24/2019,134.7246704,144.7151794,152.0449066,137.7613373,143.7754669,11904
5/27/2019,152.9650116,164.3081055,167.9259796,156.4615326,163.4623718,35932
5/28/2019,155.9831848,167.5501099,181.0819092,164.496048,164.496048,63038
5/29/2019,154.670929,166.1405334,172.9064484,164.9189148,169.0066528,7355
5/30/2019,164.9065094,177.1351318,179.4844055,163.1334686,166.1405334,22484
5/31/2019,161.2321777,173.1883545,177.1351318,171.0740051,177.1351318,7060
6/3/2019,164.3815918,176.5713043,178.4977112,171.0270233,175.7255707,9451
6/4/2019,158.0390472,169.7584229,178.3567505,165.5767212,177.6049957,28795
6/6/2019,152.6150665,163.9322205,169.1006165,157.8241119,167.2681885,6882
6/7/2019,149.640625,160.7372131,166.328476,158.6228638,160.7841949,2059
6/10/2019,152.1339111,163.41539,165.7646484,160.2203674,160.2673645,2726
6/11/2019,148.5908051,159.6095581,163.8382568,155.2868958,161.6299438,4004
6/12/2019,144.7852783,155.5218353,162.3347168,155.0519714,158.7168427,3182
6/13/2019,145.6163788,156.4145508,164.2141418,155.0519714,156.1326447,5730
6/14/2019,146.5787048,157.4482269,164.4490662,154.159256,154.159256,4673
6/17/2019,146.0100555,156.8374176,159.2806702,153.1725616,158.7168427,3918
6/18/2019,146.0537872,156.8843994,159.0927277,155.4278564,155.4748383,2983
6/19/2019,136.3868561,146.5006256,156.9313965,145.654892,155.991684,9906
6/20/2019,140.3673706,150.7763062,152.0449066,146.5945892,152.0449066,4547
6/21/2019,144.4790802,155.1929321,157.8710938,148.4740143,157.7771301,3902
6/24/2019,144.216629,154.9110107,160.6902313,147.5343018,155.4278564,4475
6/25/2019,144.9165039,155.6627808,164.3550873,152.2328491,159.5155945,2425
6/26/2019,146.9286346,157.8241119,159.5155945,152.9376221,157.8710938,1772
6/27/2019,146.3162537,157.1663208,159.2806702,155.0519714,158.8108063,1965
6/28/2019,146.5349579,157.4012451,159.1397095,155.5218353,156.2266083,679
7/1/2019,143.3855438,154.0182953,162.4286957,152.2328491,157.4012451,2646
7/2/2019,146.7099304,157.5891876,160.6902313,150.6353455,160.6902313,1330
7/3/2019,148.1971283,159.1866913,159.7505188,155.1929321,157.5891876,1416
7/4/2019,144.6977997,155.4278564,163.5093536,154.6760864,163.5093536,3389
7/5/2019,143.2980499,153.9243164,159.6095581,150.823288,159.5625763,1760
7/8/2019,136.9555054,147.1114349,155.0519714,145.654892,155.0519714,1748
7/9/2019,141.41716,151.9039459,154.1122589,145.3729706,146.9704742,3737
7/10/2019,140.848526,151.2931366,153.8303528,148.0511475,153.8303528,752
7/11/2019,141.2859497,151.7630005,153.1725616,150.447403,151.3401184,709
7/12/2019,143.6479797,154.3002014,159.0927277,152.2328491,152.2328491,4241
7/15/2019,145.6163788,156.4145508,159.0927277,151.8099823,154.159256,3067
7/16/2019,142.0295715,152.5617523,156.4145508,152.2328491,156.4145508,849
7/17/2019,138.4864807,148.7559204,156.7904358,144.2923126,150.7293091,3358
7/18/2019,138.1365356,148.3800354,154.1122589,145.9367981,154.1122589,3362
7/19/2019,133.2812042,143.1646576,156.1326447,141.1442871,152.2328491,4605
7/22/2019,131.2253265,140.9563446,146.5945892,140.9563446,143.1646576,1423
7/23/2019,137.3491821,147.5343018,151.2931366,140.9093475,140.9563446,1149
7/24/2019,131.3128204,141.0503082,147.5343018,139.3118439,147.5343018,9546
7/25/2019,133.1499634,143.0236969,146.8295135,141.8020782,146.8295135,529
7/26/2019,135.2495728,145.279007,145.5609131,139.1708984,140.0166321,1075
7/29/2019,140.2798615,150.6823273,153.0785828,143.2116394,146.0307617,2342
7/30/2019,131.7064667,141.473175,154.9580078,139.6877289,154.4411621,8313
7/31/2019,131.1815796,140.9093475,145.654892,140.0636139,140.0636139,3411
8/1/2019,125.9763107,135.3180847,143.5875244,133.4386749,139.1708984,10024
8/2/2019,129.4756622,139.0769196,139.0769196,133.4386749,134.5193329,1307
8/5/2019,124.2703934,133.4856567,140.3925171,132.6869049,139.0769196,2526
8/6/2019,134.812149,144.8091431,145.654892,138.1842041,139.0769196,7444
8/7/2019,132.8000336,142.6478119,152.1388702,139.0769196,145.1850281,9705
8/8/2019,135.6432648,145.7018738,146.5945892,141.1442871,141.1442871,890
8/9/2019,139.0113678,149.3197479,153.407486,146.0307617,153.407486,8476
8/13/2019,139.4487762,149.7895966,158.3409576,148.5679779,153.1725616,16979
8/14/2019,137.0429993,147.2053986,153.9713135,145.7018738,153.9713135,14640
8/16/2019,133.1062317,142.9767151,149.8835754,141.8960419,149.8835754,6212
8/19/2019,131.0941162,140.8153839,150.3534241,139.4528046,142.9767151,3541
8/20/2019,130.4713287,137.8083191,144.057373,133.5326385,141.0503082,8662
8/21/2019,127.1350327,134.2844086,140.6744232,129.8677826,136.3047791,4417
8/22/2019,127.1795273,134.3313904,136.2108154,128.7871094,130.2436523,3834
8/23/2019,125.2667084,132.3110199,136.9625702,126.8607025,136.4927216,4114
8/26/2019,129.0478516,136.3047791,139.734726,132.4989624,139.734726,5635
8/27/2019,129.8040619,137.1035309,140.9093475,132.968811,133.6735992,8696
8/28/2019,125.7115555,132.7808685,139.0769196,132.592926,137.1975098,4868
8/29/2019,125.6225815,132.6869049,136.2108154,130.8074799,136.2108154,2457
8/30/2019,125.1777344,132.217041,136.1638184,129.0220337,136.1638184,2353
9/3/2019,124.6884155,131.7002106,137.1505127,129.7268219,137.1505127,2167
9/4/2019,123.0425262,129.9617462,134.7542572,127.1896057,130.3376312,1720
9/5/2019,124.1546173,131.1363831,133.344696,130.0557098,130.3376312,754
9/6/2019,127.2239914,134.3783722,136.2577972,132.8278656,134.1434479,2595
9/9/2019,126.7346878,133.8615417,135.7879486,132.4989624,133.4386749,2348
9/11/2019,134.3414307,141.8960419,145.5609131,133.4386749,134.6602936,9083
9/12/2019,128.5140228,135.7409515,147.2523956,133.7205811,146.3126831,26955
9/13/2019,130.6047821,137.9492645,138.9829559,135.8819122,138.513092,2078
9/16/2019,132.7400055,140.2045746,140.9563446,137.4324341,137.9492645,2440
9/17/2019,128.2026672,135.4120636,145.0910645,134.4253693,140.9563446,10160
9/18/2019,130.3823547,137.7143402,138.3251495,135.3180847,138.3251495,1624
9/19/2019,128.5585327,135.7879486,139.0769196,130.2906494,138.7010345,5875
9/20/2019,130.7827148,138.137207,143.7754669,134.4723511,137.5733948,13851
9/23/2019,136.2097626,143.8694305,145.654892,138.6540527,140.9563446,4853
9/24/2019,133.6296844,141.1442871,145.7488556,140.9563446,145.5139313,3794
9/25/2019,132.38414,139.8286896,144.1983337,139.1708984,144.057373,3216
9/26/2019,130.9161835,138.2781677,143.1646576,138.137207,140.4394989,2184
9/27/2019,132.6065521,140.0636139,140.9563446,138.137207,140.8623657,1255
9/30/2019,131.7613525,139.1708984,141.0503082,136.3987579,138.137207,1342
10/1/2019,129.7151031,137.0095673,140.9563446,133.4386749,140.7214203,5599
10/3/2019,124.5549774,131.5592499,136.6806641,129.6798401,133.0627899,3176
10/4/2019,125.4446564,132.4989624,136.0228729,129.3979187,133.4386749,4126
10/7/2019,125.2667084,132.3110199,135.553009,130.1496887,135.553009,568
10/9/2019,126.6457138,133.7675629,134.7072754,131.5592499,134.7072754,1035
10/10/2019,125.4446564,132.4989624,134.7542572,130.9954224,134.7542572,1182
10/11/2019,125.6670685,132.7338867,139.9226685,128.4582062,128.4582062,2558
10/14/2019,124.7329102,131.7471924,133.4386749,131.1363831,131.1833649,2695
10/15/2019,125.8005295,132.8748474,136.1168365,130.9954224,132.4519806,1697
10/16/2019,128.9143982,136.1638184,138.137207,131.6532288,131.6532288,4524
10/17/2019,126.9570999,134.0964661,137.1975098,133.6266174,133.6266174,685
10/18/2019,126.3343277,133.4386749,137.6203766,133.1567535,137.6203766,4018
10/22/2019,126.3343277,133.4386749,136.1638184,132.7338867,135.2711029,1202
10/23/2019,127.8912735,135.0831604,136.2108154,132.8748474,133.5326385,1463
10/24/2019,124.7773895,131.7941742,136.2577972,131.5592499,133.8615417,4347
10/25/2019,127.9802246,135.177124,135.7879486,129.8677826,129.9147644,1499
10/27/2019,128.4695587,135.6939697,137.1505127,134.3783722,135.6939697,1892
10/29/2019,130.3378906,137.6673584,142.8357544,135.3180847,142.8357544,2559
10/30/2019,130.1154633,137.4324341,137.5733948,135.3180847,135.3180847,786
10/31/2019,134.474884,142.0370026,143.7754669,137.1975098,138.9829559,3359
11/1/2019,131.4499817,138.8419952,143.6815033,137.8083191,141.8020782,2298
11/4/2019,133.2293396,140.7214203,145.6078949,137.7143402,145.6078949,2174
11/5/2019,137.4997864,145.2320099,149.4607086,141.0503082,143.5875244,16814
11/6/2019,139.8574371,147.7222443,150.7763062,144.7151794,147.5343018,11503
11/7/2019,143.2382202,151.2931366,155.0519714,142.8357544,150.1184998,14810
11/8/2019,139.812973,147.6752625,153.1255646,138.6540527,152.2328491,25463
11/11/2019,141.1474609,149.0848236,156.6494751,148.4740143,150.3064423,12981
11/13/2019,138.7453308,146.5476074,155.991684,143.8694305,152.6087341,4144
11/14/2019,139.812973,147.6752625,151.2461548,142.2249451,144.1983337,3481
11/15/2019,133.7631378,141.2852325,146.9704742,140.0166321,144.1513519,4050
11/18/2019,132.2506714,139.6877289,146.9704742,136.2577972,137.2914734,7639
11/19/2019,133.5852051,141.09729,143.5875244,138.8889771,143.5875244,594
11/20/2019,132.1172485,139.5467834,145.0910645,139.0769196,142.8357544,4886
11/21/2019,129.7151031,137.0095673,142.4598694,134.5193329,139.1708984,3041
11/22/2019,129.5816498,136.8686066,138.9829559,134.9421997,137.3384552,3878
11/25/2019,133.273819,140.7684021,142.7417908,138.137207,142.7417908,8191
11/26/2019,132.3396606,139.7817078,142.8357544,137.1975098,142.7887726,6944
11/27/2019,130.9161835,138.2781677,142.2249451,135.3180847,137.8553009,3876
11/28/2019,129.492691,136.7746429,142.8357544,135.4120636,141.8960419,8979
11/29/2019,128.1581573,135.3650665,136.6806641,133.9555054,133.9555054,3950
12/2/2019,131.183075,138.5600891,146.5476074,134.5193329,134.5193329,5160
12/3/2019,129.9375305,137.2444916,143.2116394,136.7276459,143.2116394,1022
12/4/2019,129.9375305,137.2444916,138.9829559,135.3650665,137.2444916,1107
12/5/2019,132.0282745,139.4528046,142.694809,136.2577972,141.6611176,2083
12/6/2019,128.4695587,135.6939697,140.0166321,133.7205811,138.137207,2058
12/9/2019,128.6030121,135.8349304,137.1975098,133.7205811,135.6939697,3248
12/10/2019,124.5104904,131.5122681,137.1505127,130.2436523,133.9555054,1655
12/11/2019,124.243576,131.2303467,135.3180847,129.1629944,135.3180847,2049
12/12/2019,127.7578125,134.9421997,135.6000061,128.8810883,133.2507324,1844
12/13/2019,125.4891281,132.5459442,135.6939697,132.4989624,134.9421997,363
12/16/2019,123.9321976,130.9014587,135.3180847,130.2436523,134.3783722,1030
12/17/2019,125.7115555,132.7808685,134.3313904,130.384613,130.4315948,1093
12/18/2019,125.6225815,132.6869049,134.3783722,131.7002106,134.3313904,1145
12/19/2019,123.7097855,130.6665344,133.2507324,130.6195374,131.5592499,892
12/20/2019,130.0709839,137.3854523,138.0432434,128.8810883,128.8810883,3834
12/23/2019,124.9108353,131.9351349,140.0166321,130.1966705,137.3854523,4049
12/24/2019,124.9998093,132.0290985,137.1035309,131.7941742,137.0095673,1266
12/26/2019,126.7346878,133.8615417,135.6939697,132.4989624,132.4989624,1101
12/27/2019,126.156395,133.2507324,138.137207,132.4989624,133.4386749,3643
12/30/2019,130.4268646,137.7613373,138.137207,132.2640381,132.2640381,2511
12/31/2019,127.7133255,134.8952179,137.5733948,134.3783722,137.5263977,205
1/1/2020,130.3823547,137.7143402,138.9829559,134.4723511,134.5193329,993
1/2/2020,133.7186432,141.2382507,143.3995819,135.3650665,135.3650665,15405
1/3/2020,132.1617279,139.5937653,142.6478119,137.6673584,140.3925171,6814
1/6/2020,128.2471466,135.4590454,138.8419952,135.177124,138.137207,2704
1/7/2020,133.3627777,140.8623657,143.4935608,135.3180847,135.4590454,9020
1/8/2020,137.6777191,145.4199524,153.9713135,136.1638184,140.3455353,19042
1/9/2020,142.0371552,150.0245361,152.7966766,144.8091431,151.4340973,7255
1/10/2020,139.9464111,147.8162231,152.9846191,145.8898163,145.8898163,6245
1/13/2020,139.2346649,147.0644531,152.0918884,138.0902252,150.4004211,7167
1/14/2020,136.6990814,144.3862762,150.2594604,143.1176758,148.7559204,3116
1/15/2020,137.0104675,144.7151794,147.7692261,142.8357544,143.8224487,4767
1/16/2020,137.5442657,145.279007,148.6619568,141.2382507,141.5201721,4217
1/17/2020,137.6777191,145.4199524,149.4137268,144.3392944,144.3392944,3182
1/20/2020,142.0371552,150.0245361,152.2328491,144.8091431,149.8835754,10152
1/21/2020,141.9481812,149.9305573,154.1122589,146.3596649,153.1725616,6061
1/22/2020,139.3681183,147.2053986,151.9509277,147.1584167,149.4137268,4686
1/23/2020,142.6154327,150.6353455,151.4340973,147.6282806,151.4340973,362
1/24/2020,141.636795,149.6016693,154.1122589,148.3330536,152.6087341,2846
1/27/2020,144.8396301,152.9846191,155.6627808,147.6752625,155.0519714,8678
1/28/2020,144.9286041,153.0785828,161.4420013,149.0378418,153.1255646,7077
1/29/2020,142.526474,150.5413666,157.6831665,150.3534241,157.6831665,5004
1/30/2020,138.1670532,145.9367981,153.0785828,143.3995819,149.0848236,7318
1/31/2020,138.0780792,145.8428345,152.2328491,141.8960419,152.2328491,4400
2/3/2020,137.8556671,145.6078949,154.8640289,143.5875244,152.6087341,31081
2/4/2020,143.0157928,151.0582123,154.1122589,146.9234924,149.9775391,6889
2/5/2020,144.0834198,152.1858673,153.5484467,151.0582123,152.6557159,1919
2/6/2020,142.704422,150.7293091,155.9447021,150.3534241,155.9447021,2560
2/7/2020,143.6385651,151.7160034,154.3471985,148.0511475,151.4340973,2489
2/10/2020,140.8805695,148.8029175,154.1122589,148.4740143,153.1725616,5250
2/11/2020,143.2382202,151.2931366,155.0519714,148.4740143,148.614975,13565
2/12/2020,138.8787994,146.6885681,155.0519714,145.7958374,151.9509277,3891
2/13/2020,136.9215088,144.6212006,148.3800354,144.2453156,146.6885681,7550
2/14/2020,138.3005066,146.0777588,149.5546722,143.8224487,145.0910645,5434
2/17/2020,136.7435608,144.4332581,151.6220398,143.7754669,151.6220398,4756
